movie_id,adult,gender,id,known_for_department,name,original_name,popularity,profile_path,credit_id,department,job
615982,False,0,145470,Directing,Alper Mestçi,Alper Mestçi,1.276,,5ea3f0e63faba0002545d91c,Directing,Director
1061671,False,2,1156075,Directing,Ryan White,Ryan White,1.4,/trNefYQ1X4ziKmrN03QLNbIhbfK.jpg,639b3abc988afd0094a9c7d4,Directing,Director
74998,False,2,21370,Directing,Roger Donaldson,Roger Donaldson,7.258,/pPFxPo05qMvZSJ3Rs3YwD3tcUvb.jpg,52fe48e9c3a368484e111843,Directing,Director
444090,False,2,225814,Directing,Mikkel Brænne Sandemose,Mikkel Brænne Sandemose,1.4,/oGgdWr95fAwtGml5ftq6BmYBhMa.jpg,58b41bc992514177b00173a6,Directing,Director
480157,False,2,91614,Directing,Alex Merkin,Alex Merkin,1.487,/sp4WTG9dHBNdA4qAmEvokXQHmwS.jpg,59daa06fc3a36861ec04a62d,Directing,Director
962279,False,2,78120,Directing,Daniel Adams,Daniel Adams,1.66,/r2hY5DLbB6b0eOvyqXhwgiMSWrg.jpg,62570c79c8f3c400685065b4,Directing,Director
431693,False,2,587699,Directing,Troy Quane,Troy Quane,1.62,/dadfVQD2jHiLk5ot0LBSeMmktQ7.jpg,59e48d97c3a368466802a885,Directing,Director
1014676,False,1,55898,Directing,Elissa Down,Elissa Down,0.94,/5R7LSBsMhWaxk7v84kXX2mUbslZ.jpg,6300a6152faf4d007d7082e0,Directing,Director
405817,False,0,1733315,Directing,Jeong Do-soo,Jeong Do-soo,0.659,,586e9d10925141296300a467,Directing,Director
854661,False,2,2853706,Directing,Yoon Gyeong-sik,Yoon Gyeong-sik,0.6,,62825e3bdcf875334e4af5db,Directing,Director
364111,False,2,1243962,Directing,Tatsuyuki Nagai,Tatsuyuki Nagai,1.936,/xbeq2qxwjjuJVs2FVvDoP91wjup.jpg,56214e7792514171d4008b1f,Directing,Director
332672,False,1,226608,Directing,Antoinette Beumer,Antoinette Beumer,1.339,/taW6QdHgwuilrXzJQ35D3Dg2Hkz.jpg,55135c859251410462000c84,Directing,Director
1044885,False,1,130326,Directing,Penelope Buitenhuis,Penelope Buitenhuis,1.96,/n9T1cjO0X1So2t4oO8Q64Ag58By.jpg,639b1bcc0f0da500cb70c1b9,Directing,Director
591120,False,2,1879192,Directing,Kim Joung-hoon,Kim Joung-hoon,0.72,/cpSJ4A2sLaqFYdCSlrRoXpbGmCK.jpg,5eeb6e13b0460500350a28aa,Directing,Director
685833,False,2,1908510,Directing,No Hyun-jin,No Hyun-jin,0.613,,5e79160bcabfe40015236bce,Directing,Director
76285,False,2,109857,Directing,Thor Freudenthal,Thor Freudenthal,1.566,/9nYi50GXME1QRhl38vqIaMxrptC.jpg,52fe492fc3a368484e11eca1,Directing,Director
560238,False,2,2631101,Directing,Sung Gi-man,Sung Gi-man,2.268,,5f0887c7e10f460037378419,Directing,Director
82633,False,2,53333,Directing,John Hillcoat,John Hillcoat,2.134,/doH9hSWTBcPJhX7QzxhseKQWbqT.jpg,52fe48629251416c9108a763,Directing,Director
590223,False,2,1851294,Directing,Michael Matthews,Michael Matthews,0.94,/piNiPlAnlBryBxue6qKJ1EQAzUI.jpg,5c96afd60e0a264cc3bf26f1,Directing,Director
744114,False,2,1187130,Directing,Michael Grandage,Michael Grandage,1.688,/kiJ6YR0m9NFHaurEmEZIiqKmeRc.jpg,5f63e381dbcade003619c60d,Directing,Director
49520,False,2,42994,Directing,David Dobkin,David Dobkin,1.753,/c1cs3r7rDOzk0n32EDlon1xCGlE.jpg,52fe4799c3a36847f813e551,Directing,Director
174772,False,2,86255,Directing,Sebastián Cordero,Sebastián Cordero,0.699,/lUbSYRsPNZoJkkjx2H9WATPetDn.jpg,52fe4d51c3a36847f825a90b,Directing,Director
785538,False,2,2114371,Directing,Alexandre Moratto,Alexandre Moratto,0.6,/W7BqXUyCHCqeGZjlwnd7w2V73I.jpg,5ffe6a706c8492003f9c4483,Directing,Director
119283,False,2,18596,Directing,Taylor Hackford,Taylor Hackford,6.238,/aAP9RYT7XxUiC2NZL9Hi2gEdxGB.jpg,52fe4bfac3a36847f821ba9d,Directing,Director
51828,False,1,1176,Directing,Lone Scherfig,Lone Scherfig,1.253,/oYkh2tQyqQaZQl1cOZFdEo3ikEN.jpg,52fe4806c3a36847f8154977,Directing,Director
175168,False,2,80762,Directing,Naoyuki Tomomatsu,Naoyuki Tomomatsu,1.119,/yK30U4VbRV6aNLlhU7PWDJN5vjs.jpg,5432efc0c3a36825d3002411,Directing,Director
631132,False,2,1309258,Directing,Takaharu Ozaki,Takaharu Ozaki,1.082,/1SZhEOeg7oZ90HI1zYBTC99QWN.jpg,5d7cd757ec45520012f7ef6b,Directing,Director
513514,False,2,151015,Directing,Vasily Chiginsky,Vasily Chiginsky,0.6,/hAqNGhVZGApek5sszBsmdyEhrVq.jpg,5ab4f1a29251417b0201a0b9,Directing,Director
460846,False,2,190103,Directing,Alain Desrochers,Alain Desrochers,1.4,/vWsvsRyUzIu7kPFXr7Rni8jXG8B.jpg,59379c1fc3a36827dd000b2f,Directing,Director
524216,False,0,1126641,Directing,Ryan Spindell,Ryan Spindell,1.4,,5af9c31b92514139c300da19,Directing,Director
473033,False,2,129561,Directing,Josh Safdie,Josh Safdie,2.577,/fBGuGdFxQA2ODVSn2bTStqeveVv.jpg,59a54205c3a3683fdb008588,Directing,Director
473033,False,2,227564,Directing,Benny Safdie,Benny Safdie,3.585,/vrGyNcAW1Cuwkt1nyqAQQOOUQnv.jpg,59a541fc9251412efa0089b6,Directing,Director
728526,False,2,1698778,Directing,Michael Pearce,Michael Pearce,0.98,,5f21a89417c443003a9c71d8,Directing,Director
121856,False,2,549310,Directing,Justin Kurzel,Justin Kurzel,1.328,/ukcExjQvlPu6pfnYOOVQm3kSYK4.jpg,536010f1c3a3687ebb0000e0,Directing,Director
1038724,False,0,1223174,Directing,Joe Lazarov,Joe Lazarov,0.98,,635463e25f4b73008d56dc51,Directing,Director
243683,False,1,1278722,Directing,Trish Sie,Trish Sie,1.651,/wB8cnaVXGikYjoWhcyvcNf8wWi9.jpg,52fe4ee1c3a36847f82ae019,Directing,Director
467938,False,1,1607016,Directing,Coralie Fargeat,Coralie Fargeat,0.769,/Ae3ECyUEdAOsISBWyip0CcqRvMU.jpg,5977691fc3a3684acd00768a,Directing,Director
79082,False,0,1183762,Directing,Hiroyuki Satou,Hiroyuki Satou,0.6,,52fe49c1c3a368484e13df67,Directing,Director
768334,False,2,2305272,Directing,Roberto De Feo,Roberto De Feo,1.38,/51EdjDrDKVORJWzLMppi4YDfMy6.jpg,5fbd9c63d9f4a6003d99e4f0,Directing,Director
768334,False,2,2456774,Directing,Paolo Strippoli,Paolo Strippoli,0.6,/rvWAt3CvNCBLpKA6X9t8J2FWc78.jpg,5fbd9c719c97bd003d9f81e1,Directing,Director
560821,True,2,1758809,Directing,Kim Moo-won,Kim Moo-won,1.945,,5ee9bf3cfdc1460037e50f01,Directing,Director
488623,False,2,1771406,Directing,Jang Hang-jun,Jang Hang-jun,3.763,/waPBeJp4xjJ0U9iWjAlZX4VmiqU.jpg,5a1623e6c3a36870520020d6,Directing,Director
802372,False,1,1296522,Directing,Claire Scanlon,Claire Scanlon,0.645,/1KJEYBcnFWTufazuPs2A4hFEV4s.jpg,60402197426ae800306e964a,Directing,Director
372343,False,2,74396,Directing,Tomas Alfredson,Tomas Alfredson,1.14,/iAK3AnOZwZCcfU950TKcmNr0w9O.jpg,566cd854c3a3683f56009601,Directing,Director
58857,False,2,17282,Directing,Takashi Miike,Takashi Miike,6.156,/faxjG72MyCOE1NSRrZSFo4KgCIZ.jpg,52fe4976c3a36847f819b415,Directing,Director
77951,False,2,66191,Directing,Barry Cook,Barry Cook,1.298,/y0lmcTr8fkC0jsfIJxNrUSSUzPn.jpg,58067fc7c3a3684ee500ae3a,Directing,Director
290764,False,2,568279,Directing,Daniel Benmayor,Daniel Benmayor,1.4,,54918fabc3a3684668001ac3,Directing,Director
691683,False,1,1236788,Directing,Gail Lerner,Gail Lerner,0.84,/9GitqTfJFW3TPaV0aO0W7Vgis53.jpg,5e90795c197de40013078421,Directing,Director
808023,False,2,233360,Directing,Nick Stagliano,Nick Stagliano,1.332,/kW9kVDsjz5UnpZBV4F61c4SsNuV.jpg,605538b9eec4f3006b943130,Directing,Director
924423,False,0,2042386,Directing,Tao Zhang,Tao Zhang,1.22,,61df65ecbf0f63009a114be5,Directing,Director
530079,False,2,93107,Directing,Masaaki Yuasa,Masaaki Yuasa,3.348,/c8w5a2ExhnRPV3lN4D2CvOwGQJT.jpg,5b22d11ac3a36813cf01edd6,Directing,Director
366644,False,0,1531446,Directing,Gary Wang,Gary Wang,0.732,,5639a04d9251416d52012afa,Directing,Director
698438,False,0,2300518,Directing,Kim Bu-gon,Kim Bu-gon,1.427,,5ea980092d1e40002484c7cf,Directing,Director
342588,False,2,1129511,Directing,Ryotaro Makihara,Ryotaro Makihara,5.1,/1a33qu6PT3ONSx59nw7ygBEF72A.jpg,55ce951b9251412e51002367,Directing,Director
803104,False,1,2765298,Directing,Talia Osteen,Talia Osteen,0.98,,6043abaee18b9700590c756d,Directing,Director
657654,False,0,2499096,Directing,Choi Sung-gil,Choi Sung-gil,0.6,,5ec5db6f3d3557001eed4183,Directing,Director
642271,False,2,77853,Directing,Hamish Hamilton,Hamish Hamilton,0.982,/bbXt8aBdI4dxOXuGtSvk9oYwhZX.jpg,5dc18d7f95c0af00127037e7,Directing,Director
846250,False,2,1554277,Directing,Andrew Ahn,Andrew Ahn,0.88,/kIlQYz9LsirsA86yBf7s5Ct1P99.jpg,60dc99caef9d72007e06938b,Directing,Director
763149,False,2,56151,Directing,Peter Winther,Peter Winther,1.497,,5fabd99672c13e0040787f33,Directing,Director
300803,False,2,28839,Directing,Colin Teague,Colin Teague,1.583,/BuLsEb5avaevQZyiU1FlWFvREM.jpg,5458b23b0e0a261165001902,Directing,Director
460793,False,2,137194,Directing,Kevin Deters,Kevin Deters,1.4,,59401a17c3a36803c1010fd7,Directing,Director
460793,False,1,137195,Directing,Stevie Wermers,Stevie Wermers,1.708,,59401a249251414af2011d1e,Directing,Director
44115,False,2,2034,Directing,Danny Boyle,Danny Boyle,3.584,/1swpLgXTT88tjlaswAfaGrHmAhi.jpg,52fe4677c3a36847f8100abb,Directing,Director
290864,False,2,70703,Directing,Teddy Chan,Teddy Chan,2.647,/dSILKNd1loo4j0JSUBXbX0xwdLO.jpg,540b09990e0a262b3d00259a,Directing,Director
698128,False,2,1198724,Directing,Riley Stearns,Riley Stearns,2.176,/7RNNi3YFApDv4CAa4GgqgLrOmQH.jpg,5ea8577fcc9683001caf0caa,Directing,Director
52001,False,2,1911436,Directing,Ciarán Foy,Ciarán Foy,1.295,/bj5y9QiTMdoSJ7cbdMCdUq2YpQZ.jpg,5d7c1ec9d5191f00103e8b62,Directing,Director
38322,False,2,61175,Directing,John Whitesell,John Whitesell,1.406,,52fe46ab9251416c9105bdfb,Directing,Director
537560,False,0,2091074,Directing,Carl Zhang,Carl Zhang,0.6,,5b568cce0e0a2673d202d213,Directing,Director
519465,False,1,1290996,Directing,May el-Toukhy,May el-Toukhy,1.96,/5DlwQ6AZBEYsnBQXbXMxvwYklkC.jpg,5ada45680e0a262d48000a51,Directing,Director
71668,False,2,62797,Directing,John Gulager,John Gulager,1.214,/3m6GVjYjjVthiwHmPJGXg7Q1cWV.jpg,52fe4841c3a368484e0efc25,Directing,Director
835786,False,2,2163150,Directing,Li Yadong,Li Yadong,1.38,,60b6417fdd926a003f4bde87,Directing,Director
58431,False,2,58552,Directing,Burr Steers,Burr Steers,0.609,/k9rAVWornL0SUIykpjd3K3IfSll.jpg,52fe4962c3a36847f81974f7,Directing,Director
47533,False,2,13581,Directing,Brian Levant,Brian Levant,3.007,/w5i30CI5PekRZry3AgME1ntEQSP.jpg,52fe4737c3a36847f8129b21,Directing,Director
384698,False,0,2456126,Directing,Goo Bong-hoe,Goo Bong-hoe,0.6,,5dcad5976c0e4f00183e4bb9,Directing,Director
299687,False,2,111588,Directing,J Blakeson,J Blakeson,1.96,/8nLc4y8f9qnMSCirfGVmZj1paJF.jpg,5450e56e0e0a263a10004373,Directing,Director
682532,False,2,2622558,Directing,Pascual Sisto,Pascual Sisto,1.528,/tTfgQWtatZC89eiGrNKyOCxPGCo.jpg,5ead8d5960c51d0020922ed5,Directing,Director
64686,False,2,239571,Directing,Carl Rinsch,Carl Rinsch,0.84,/ngiDXCAJ8FgsbpdZ8ULPte70AEf.jpg,52fe46e4c3a368484e0a98c9,Directing,Director
518158,False,2,1038001,Directing,Steven Kostanski,Steven Kostanski,3.585,/7nXlOIJcc0Zm2IjzUvnoNS7nx5C.jpg,5ad2374d0e0a266c1f013f6b,Directing,Director
784500,False,1,1664196,Directing,Chiaki Kon,Chiaki Kon,0.699,/fkOcEMPrOMVhPx6YCsPC6hDCEEj.jpg,60a90d4b9a64c100296722b7,Directing,Director
120467,False,2,5655,Directing,Wes Anderson,Wes Anderson,10.67,/5z2WroP0CgQ5vI17M0hzi8o5NAn.jpg,52fe4a47c3a368484e14a769,Directing,Director
419478,False,2,932088,Directing,Scott Speer,Scott Speer,1.62,/g7F2iyqjha4fkLrDvT2FQeKr24P.jpg,57f493919251411c7b001b7c,Directing,Director
48340,False,2,59126,Directing,Alister Grierson,Alister Grierson,0.98,/cpv4i4CI7hiZvCH3Eo5pqoxqR9J.jpg,52fe4760c3a36847f8132565,Directing,Director
44571,False,2,64901,Directing,Gordon Chan,Gordon Chan,2.859,/u5ZyeRfHyQGraQClzz9XO8Jjeav.jpg,52fe468fc3a36847f8105b1b,Directing,Director
340666,False,2,120615,Directing,Tom Ford,Tom Ford,2.1,/vrjL4RHp2uAHmsOHnwS9yE7s5NP.jpg,5559028ec3a368777e008ece,Directing,Director
428707,False,0,1201162,Directing,Shunsuke Tada,Shunsuke Tada,1.897,,609aa7d238469a003f712025,Directing,Director
395000,False,2,1966909,Directing,Kim Hyo-jae,Kim Hyo-jae,0.694,,5e593cc424b333001204c3f9,Directing,Director
1016446,False,2,221543,Directing,Nils Willbrandt,Nils Willbrandt,1.38,,63067d016e938a007bf0f5d9,Directing,Director
517302,False,1,2020204,Directing,Hanna Bergholm,Hanna Bergholm,1.094,/lM1dNsFJfvx9SzkxUMDEo1A4QY9.jpg,5acc892d9251410c03008b6e,Directing,Director
346648,False,2,101666,Directing,Paul King,Paul King,1.396,/hDixADZQOBP0E3G9ZxC4kuNHO0.jpg,586949cec3a3680f5c00d753,Directing,Director
381873,False,2,1243957,Directing,Masakazu Obara,Masakazu Obara,0.6,,583f2d08925141153300fc75,Directing,Director
80410,False,2,23799,Directing,Uwe Boll,Uwe Boll,5.153,/6Rf29Z2LaYctdUZeyzyXf41p6Ih.jpg,52fe47be9251416c91074617,Directing,Director
44263,False,2,70109,Directing,Benny Chan,Benny Chan,4.986,/oOWuOxW6bBlDi7Zc5Mv3F6ytIjy.jpg,52fe4681c3a36847f8102ba7,Directing,Director
600583,False,1,10757,Directing,Jane Campion,Jane Campion,2.615,/zAkrfMl6m940Ja46ofWaM94gTNj.jpg,5cd0a70cc3a36840cfdd27b3,Directing,Director
324668,False,2,25598,Directing,Paul Greengrass,Paul Greengrass,4.026,/kJxQWrERq8p7gxRP2fIcS8suwme.jpg,552da5e192514174db00514b,Directing,Director
871799,False,2,123238,Directing,Brian Skiba,Brian Skiba,0.836,,613796ccb7abb50043e7a681,Directing,Director
242224,False,1,164554,Directing,Jennifer Kent,Jennifer Kent,2.675,/neV1Pc9Ed051WmQ4jahjEHuIbRg.jpg,52fe4ec7c3a36847f82a7597,Directing,Director
1034629,False,2,1127753,Directing,Michiel van Erp,Michiel van Erp,0.6,/c0VFdUtyffBRc6MHA2Th4lZObpf.jpg,6346a6569bcd0f008aafb561,Directing,Director
645710,False,2,856440,Directing,Michael Mohan,Michael Mohan,1.96,/h0e8s5IofyTNY4aIPXyMNzmGAAQ.jpg,5dc2b0999d8939001533c169,Directing,Director
972048,False,2,589003,Directing,Norberto Ramos del Val,Norberto Ramos del Val,1.4,/pG0XN8zBmb3hPWD2yDEHtQ2WSia.jpg,6274083b78570e00a04b16b4,Directing,Director
726208,False,2,1720199,Directing,Ángel Gómez Hernández,Ángel Gómez Hernández,0.648,/dVhZGpcJnBgWDJVyyBE4mbHPlcW.jpg,5f1e39e60bb0760035f826a1,Directing,Director
698327,False,0,1908548,Directing,Jeong Jin-ho,Jeong Jin-ho,1.22,,5ea91b77cc9683001cafb4a2,Directing,Director
1006917,False,2,2128823,Directing,Christophe Charrier,Christophe Charrier,0.6,/nV6G0Njt88hNIEJaqlP5JulMjI1.jpg,62e6d87d392712005e8d68f6,Directing,Director
587996,False,2,1346215,Directing,Lluís Quílez,Lluís Quílez,0.6,/gv5WxVXM6QLLgXpX6vkurtTzPpL.jpg,5c895fbd9251410cdec17e69,Directing,Director
647302,False,0,2455571,Directing,Karl Holt,Karl Holt,0.6,,5dca01f5470ead001599d300,Directing,Director
631947,False,1,2413072,Directing,Patricia Harris Seeley,Patricia Harris Seeley,0.6,/9mZ8Xo30vFlNUhmi9wNe7HuLoXE.jpg,5d80f1829f1be7002de32129,Directing,Director
733317,False,0,2742953,Directing,Mark Toia,Mark Toia,0.6,,5f37f45f111da100356919b1,Directing,Director
292431,False,2,14597,Directing,Gaspar Noé,Gaspar Noé,3.64,/pFuDVMhw1GvVFSM84DmmZMcEX6.jpg,541451bc0e0a26198a001d89,Directing,Director
450001,False,2,18899,Directing,Yuen Woo-ping,Yuen Woo-ping,4.061,/4NJRnQGrUxqbq9tcl7cpKmd17zh.jpg,5a69b7889251414a1f00f6c5,Directing,Director
335778,False,2,8300,Directing,Kevin Reynolds,Kevin Reynolds,2.042,/fBAqsWHGergXuYhfTwRo6WJOYYK.jpg,552d9794c3a36862010010fd,Directing,Director
336592,False,0,220934,Directing,Gail Willumsen,Gail Willumsen,0.6,,553446869251415291006294,Directing,Director
936621,False,0,3422050,Directing,Mongta,Mongta,0.6,,62068251848eb90067fae253,Directing,Director
104859,False,0,1037296,Directing,Dylan C. Brown,Dylan C. Brown,0.6,,52fe4a3fc3a36847f81c332d,Directing,Director
852592,False,2,212687,Directing,Daniel Calparsoro,Daniel Calparsoro,1.4,/m0mDreWr2QmrOCBI4JhSNh82gUO.jpg,60f7af479603310060fa5ba6,Directing,Director
1100832,False,2,3759119,Directing,Thomas Pallier,Thomas Pallier,0.6,/56VPSbDNiwzeCXq4j8eSCV5Y4f3.jpg,6412536d323eba00ef63961a,Directing,Director
235260,False,0,235820,Directing,Christopher Spencer,Christopher Spencer,0.84,,52fe4e43c3a36847f8286a01,Directing,Director
1022102,False,2,1556959,Directing,Sam Wrench,Sam Wrench,0.6,,631a3caecaef2d007e72e2a8,Directing,Director
827168,False,0,146341,Directing,François Favrat,François Favrat,0.6,,609639ba9661fc003d992a6c,Directing,Director
868837,False,2,2356300,Directing,Park Sye-young,Park Sye-young,0.6,/qxcPnLdw0oUvMdBMOZhorWt6Saj.jpg,612c800d06f984002d5bb626,Directing,Director
57089,False,2,108952,Directing,Mike Disa,Mike Disa,1.024,/hu2j21xxvM09AwkfJDqYdV7NGgp.jpg,52fe4924c3a36847f818af27,Directing,Director
37710,False,2,8193,Directing,Florian Henckel von Donnersmarck,Florian Henckel von Donnersmarck,3.713,/3IuSW8NazUH3VlM8KYwMhTTk5lV.jpg,52fe46669251416c9105335f,Directing,Director
78215,False,2,49555,Directing,Petter Næss,Petter Næss,2.705,/asSUO8wzYnyghlmF1c31Q5tLV5J.jpg,52fe4993c3a368484e1325cf,Directing,Director
50321,False,2,21879,Directing,Simon Wells,Simon Wells,2.1,/1p3DWHCJ8XzfvYRgxlhPnLDAeDy.jpg,52fe47c3c3a36847f8146d53,Directing,Director
355651,False,0,1492374,Directing,Rutger Veenstra,Rutger Veenstra,1.38,,55d82da4c3a36831f40017de,Directing,Director
1078741,False,2,3891107,Directing,Spider One,Spider One,1.4,/iVZHG2CJljIkEUrdqiTA4tBrlXd.jpg,6445713d058224363b328015,Directing,Director
864388,False,0,1877671,Directing,Jeff Gordon,Jeff Gordon,0.6,/kyYzmZL2SlejioZt9NT3IbhwxT5.jpg,633ee35fa313b8007ec7e7d1,Directing,Director
719088,False,2,566672,Directing,Masahiro Takata,Masahiro Takata,1.38,,5f30c27df8aee80033026f9f,Directing,Director
724109,False,0,1867155,Directing,Lee Sang-soo,Lee Sang-soo,2.451,,5f0c47511f98d100381cfdbe,Directing,Director
548066,False,1,935907,Directing,Danishka Esterhazy,Danishka Esterhazy,1.389,/pCtkWryYpBoT59JF0H2HcME4Vhx.jpg,5b9a88c90e0a2628d3000e9d,Directing,Director
49017,False,2,1167470,Directing,Gary Shore,Gary Shore,1.62,/5GGr9a5RUkOdRJrJtfG3LRhpMGr.jpg,52fe4780c3a36847f81394d1,Directing,Director
1080217,False,0,3896943,Directing,Christopher Novabos,Christopher Novabos,0.98,,63d690c812b10e0093e82916,Directing,Director
323372,False,2,1422671,Directing,Hèctor Hernández Vicens,Hèctor Hernández Vicens,1.62,,54d1a3d7c3a368735100116f,Directing,Director
483906,False,2,71329,Directing,Jonas Åkerlund,Jonas Åkerlund,2.574,/1BLBoGdU4jugE3NpSqlyNGj5xbJ.jpg,59f4b4dd9251414d05016439,Directing,Director
886755,False,2,145022,Directing,Diego Lerman,Diego Lerman,1.4,/9yhYKWZfeYAWATNBOk5FeCr7p8c.jpg,616e0b3c160e73006183157c,Directing,Director
539892,False,2,1181022,Directing,Zach Lipovsky,Zach Lipovsky,1.4,,5b629cfb0e0a267ee5026aa9,Directing,Director
539892,False,2,1938317,Directing,Adam B. Stein,Adam B. Stein,0.6,,5b629d5d0e0a267ee702a844,Directing,Director
459003,False,1,1823439,Directing,Oleksandra Ruban,Oleksandra Ruban,0.6,,5926dfee9251413b410247dc,Directing,Director
459003,False,2,1837958,Directing,Oleg Malamuzh,Oleg Malamuzh,0.6,,628794890d5d853e87f5e4d6,Directing,Director
462677,False,2,233653,Directing,Atsushi Takahashi,Atsushi Takahashi,1.4,,594958ee925141400d05824e,Directing,Director
683127,False,2,1414,Directing,Goro Miyazaki,Goro Miyazaki,5.179,/44FdzDvvVhhiPT3xJXRLnfVgFbs.jpg,5e6ce0a22f3b17001742bb41,Directing,Director
995012,False,0,1243447,Directing,Jordan Ross,Jordan Ross,0.989,,62c0c2b6325a5100c25efddf,Directing,Director
916964,False,2,1811248,Directing,Carlos Gil,Carlos Gil,0.6,,621763b78d2f8d00429df3b8,Directing,Director
375846,False,2,92227,Directing,Doug Campbell,Doug Campbell,3.171,/zgN1RMdiZK1THCbpXrCJx9Pqf7k.jpg,568b82f1c3a36836280165c4,Directing,Director
939336,False,2,1489100,Directing,Ryan Gillis,Ryan Gillis,0.6,,6216a06a1065d3001b550de7,Directing,Director
354556,False,2,232858,Directing,Sarik Andreasyan,Sarik Andreasyan,1.863,/hgHwtayiUdPPDdrVImmBU2SAy60.jpg,5707c405925141708d0000ef,Directing,Director
660120,False,2,71609,Directing,Joachim Trier,Joachim Trier,5.145,/9N4tq2bIccxiQwPh1UGBv1OMlA6.jpg,5e15e2925907de0017e54dd8,Directing,Director
1079014,False,1,3891915,Directing,Aran Testa,Aran Testa,0.6,/lLF5OWz6uSKh3dauo4bU21MN9Eq.jpg,63d2d2ab66ae4d008c927029,Directing,Director
359289,False,2,1573160,Directing,Gyeong Seok-Ho,Gyeong Seok-Ho,1.96,,5eb7c8777d2bc1001dfd7510,Directing,Director
851907,False,1,3187862,Directing,Joanna Hepworth,Joanna Hepworth,0.6,,610c77c3706e56005d8a6276,Directing,Director
851907,False,0,3193438,Directing,Mark Taylor,Mark Taylor,0.6,,6112796a255dba002f52e1ef,Directing,Director
790142,False,2,102402,Directing,Rick Jacobson,Rick Jacobson,2.205,/aazCWUhZTGV2m4jDGPQoTsBnGVO.jpg,600f1dcbb2e074003e0a4c84,Directing,Director
624963,False,1,56891,Directing,Rachel Talalay,Rachel Talalay,2.363,/2R8t47gW1tLAG1ZNl13pTpi6YYl.jpg,5d5cf436c4904800127d34fb,Directing,Director
399905,False,2,1315177,Directing,No Zin-soo,No Zin-soo,1.617,,59a9b1be925141579d0328ba,Directing,Director
889741,False,2,1108168,Directing,Nawapol Thamrongrattanarit,Nawapol Thamrongrattanarit,0.6,/uerQrXOguyVoQTNSOOjBdsZaPl3.jpg,6176fcb4f85958002a477999,Directing,Director
26389,False,2,35453,Directing,Pierre Morel,Pierre Morel,1.96,/pfuvCNPt4BtK81GnMy4GpxYoCs9.jpg,52fe44ffc3a368484e042d17,Directing,Director
645886,False,1,1304847,Directing,Nora Fingscheidt,Nora Fingscheidt,1.318,/wjf96BGhggmdxiZVxOVJzWWVoq0.jpg,5dc36c047d5db500129c18fb,Directing,Director
166666,False,1,46203,Directing,Sherry Hormann,Sherry Hormann,1.42,/pGgTCCU2nM3Fhnu7jDdG74sAxfx.jpg,52fe4ca1c3a36847f8237aa3,Directing,Director
49021,False,0,141688,Directing,Gary McKendry,Gary McKendry,0.6,,52fe4781c3a36847f81396f5,Directing,Director
627661,False,0,1201486,Directing,Leopoldo Aguilar,Leopoldo Aguilar,0.828,,5d6b83410e4fc85515d8e50d,Directing,Director
266856,False,2,76998,Directing,James Marsh,James Marsh,1.013,/pvAWSznf3Ou5KWnPHgvKprB1qPV.jpg,535c6a0f0e0a264feb00226f,Directing,Director
510242,False,2,230642,Directing,Naoyoshi Shiotani,Naoyoshi Shiotani,2.284,/3nLnFKRJIxJl8E4N39UlUoUqKTk.jpg,5c047ef3c3a3685c370b6cec,Directing,Director
335659,False,2,1371373,Directing,Motoki Tanaka,Motoki Tanaka,0.6,,5904ffbac3a3684a4e01144d,Directing,Director
988046,False,1,1410007,Directing,Skye Borgman,Skye Borgman,1.96,/phV0rWo7KLapJGIwPJhPUV0psrA.jpg,62aa26aa3d4d96341ee64f88,Directing,Director
499932,False,2,56369,Directing,Antonio Campos,Antonio Campos,2.903,/qbrWd11RqIqa3pYWkjxW9vdRxnx.jpg,5b93e0be9251414330009ce0,Directing,Director
785545,False,0,2934273,Directing,Steve Cox,Steve Cox,0.6,,5ffe6cd9fea0d7003c8d2946,Directing,Director
151512,False,2,1353564,Directing,Pundhevanop Dhewakul,Pundhevanop Dhewakul,1.706,/hcYBD75D9G8ZNLYaLXkvHKzdQch.jpg,5ca767439251412596df4aad,Directing,Director
928769,False,0,1108871,Directing,Stephan Zlotescu,Stephan Zlotescu,1.094,,620c94a70dea6e006c555f13,Directing,Director
689948,False,0,2590520,Directing,Lee Jong-Gi,Lee Jong-Gi,0.6,,5e89cda0d55c3d001a53706d,Directing,Director
533642,False,2,1480320,Directing,Lars Klevberg,Lars Klevberg,2.423,/sT4ulFWgaxoX5CWynlWuJ1N7xDY.jpg,5b3be9c80e0a26241000301b,Directing,Director
767254,False,1,1571618,Directing,Del Kathryn Barton,Del Kathryn Barton,1.564,/v12FOiqajRQ18sGi6lBJPQODub4.jpg,5fb9f1b79a64c1003f949919,Directing,Director
936625,False,0,1566555,Directing,Renée Godfrey,Renée Godfrey,0.6,,6203c0a70792e10099d096e8,Directing,Director
842171,False,0,2784776,Directing,Jetarin Ratanaserikiat,Jetarin Ratanaserikiat,0.6,,60cd6cafe267de006e40157a,Directing,Director
842171,False,0,3129321,Directing,Apirak Samudkitpaisan,Apirak Samudkitpaisan,0.6,,60cd6bed9f51af0040754540,Directing,Director
